7.000000000000000000e+00 1.099000000000000000e+03 9.910000000000000000e+02
7.000000000000000000e+00 1.099000000000000000e+03 1.001000000000000000e+03
7.000000000000000000e+00 1.023000000000000000e+03 9.090000000000000000e+02
7.000000000000000000e+00 1.023000000000000000e+03 9.170000000000000000e+02
7.000000000000000000e+00 8.460000000000000000e+02 7.620000000000000000e+02
8.000000000000000000e+00 9.780000000000000000e+02 8.330000000000000000e+02
8.000000000000000000e+00 9.810000000000000000e+02 8.500000000000000000e+02
8.000000000000000000e+00 9.810000000000000000e+02 8.680000000000000000e+02
8.000000000000000000e+00 8.090000000000000000e+02 6.720000000000000000e+02
8.000000000000000000e+00 8.090000000000000000e+02 7.190000000000000000e+02
9.000000000000000000e+00 5.990000000000000000e+02 7.910000000000000000e+02
9.000000000000000000e+00 5.990000000000000000e+02 8.940000000000000000e+02
9.000000000000000000e+00 6.660000000000000000e+02 8.230000000000000000e+02
9.000000000000000000e+00 6.660000000000000000e+02 8.980000000000000000e+02
9.000000000000000000e+00 8.430000000000000000e+02 1.096000000000000000e+03
9.000000000000000000e+00 8.430000000000000000e+02 1.100000000000000000e+03
9.000000000000000000e+00 8.080000000000000000e+02 1.042000000000000000e+03
9.000000000000000000e+00 8.080000000000000000e+02 1.081000000000000000e+03
9.000000000000000000e+00 8.770000000000000000e+02 1.114000000000000000e+03
9.000000000000000000e+00 8.770000000000000000e+02 1.128000000000000000e+03
9.000000000000000000e+00 8.610000000000000000e+02 1.086000000000000000e+03
9.000000000000000000e+00 7.750000000000000000e+02 8.890000000000000000e+02
9.000000000000000000e+00 7.750000000000000000e+02 9.750000000000000000e+02
9.000000000000000000e+00 8.890000000000000000e+02 1.132000000000000000e+03
9.000000000000000000e+00 8.870000000000000000e+02 1.109000000000000000e+03
9.000000000000000000e+00 8.870000000000000000e+02 1.111000000000000000e+03
9.000000000000000000e+00 8.860000000000000000e+02 1.106000000000000000e+03
9.000000000000000000e+00 8.560000000000000000e+02 1.047000000000000000e+03
9.000000000000000000e+00 8.560000000000000000e+02 1.059000000000000000e+03
9.000000000000000000e+00 8.650000000000000000e+02 1.072000000000000000e+03
9.000000000000000000e+00 8.840000000000000000e+02 1.113000000000000000e+03
9.000000000000000000e+00 8.470000000000000000e+02 1.012000000000000000e+03
9.000000000000000000e+00 8.470000000000000000e+02 1.067000000000000000e+03
1.000000000000000000e+01 8.640000000000000000e+02 5.760000000000000000e+02
1.000000000000000000e+01 8.640000000000000000e+02 6.530000000000000000e+02
1.000000000000000000e+01 8.720000000000000000e+02 6.100000000000000000e+02
1.000000000000000000e+01 8.720000000000000000e+02 6.920000000000000000e+02
1.000000000000000000e+01 1.124000000000000000e+03 9.130000000000000000e+02
1.000000000000000000e+01 1.117000000000000000e+03 9.010000000000000000e+02
1.000000000000000000e+01 9.490000000000000000e+02 7.270000000000000000e+02
1.000000000000000000e+01 9.490000000000000000e+02 7.850000000000000000e+02
1.100000000000000000e+01 7.150000000000000000e+02 5.640000000000000000e+02
1.100000000000000000e+01 8.040000000000000000e+02 6.500000000000000000e+02
1.100000000000000000e+01 8.040000000000000000e+02 7.000000000000000000e+02
1.100000000000000000e+01 8.460000000000000000e+02 6.940000000000000000e+02
1.100000000000000000e+01 9.000000000000000000e+02 7.620000000000000000e+02
1.100000000000000000e+01 8.820000000000000000e+02 7.350000000000000000e+02
1.100000000000000000e+01 8.760000000000000000e+02 7.380000000000000000e+02
1.100000000000000000e+01 7.240000000000000000e+02 6.360000000000000000e+02
1.100000000000000000e+01 8.720000000000000000e+02 6.970000000000000000e+02
1.100000000000000000e+01 8.100000000000000000e+02 6.490000000000000000e+02
1.100000000000000000e+01 8.100000000000000000e+02 6.980000000000000000e+02
1.200000000000000000e+01 2.700000000000000000e+02 6.000000000000000000e+02
1.200000000000000000e+01 7.340000000000000000e+02 1.086000000000000000e+03
1.200000000000000000e+01 6.450000000000000000e+02 9.690000000000000000e+02
1.200000000000000000e+01 6.450000000000000000e+02 1.008000000000000000e+03
1.200000000000000000e+01 7.690000000000000000e+02 1.114000000000000000e+03
1.300000000000000000e+01 9.250000000000000000e+02 7.140000000000000000e+02
1.300000000000000000e+01 1.064000000000000000e+03 8.580000000000000000e+02
1.400000000000000000e+01 7.880000000000000000e+02 1.030000000000000000e+03
1.400000000000000000e+01 9.150000000000000000e+02 1.157000000000000000e+03
