 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
8349,ID277213,277213,26,415.671,661.996,288.978,0,83,83,8.500,1,-10921639,61913.995,65535,30782,65535,35229063,8601.607,12.395,0.190,2.299
8350,ID277214,277214,19,364.784,92.023,289.337,0,83,83,8.500,1,-10921639,60899.735,65535,30384,65535,34651949,10069.385,12.053,0.151,1.583
8351,ID277215,277215,1,531.044,330.980,291.397,0,83,83,8.500,1,-10921639,64729.149,65535,43094,65535,36830886,3212.851,17.159,0.282,8.853
8352,ID277208,277208,26,371.524,689.370,278.924,0,83,83,8.500,1,-10921639,61296.248,65535,29789,65535,34877565,9551.733,12.104,0.161,1.776
8353,ID277209,277209,41,229.844,123.260,280.626,0,83,83,8.500,1,-10921639,36469.265,37732,26810,46073,20751012,5588.537,11.900,0.140,1.602
8354,ID277211,277211,33,407.366,0.000,284.445,0,83,83,8.500,1,-10921639,34293.334,31576,0,65535,19512907,24557.449,7.355,0.301,0.646
8355,ID277222,277222,1,579.117,381.843,300.630,0,83,83,8.500,1,-10921639,63774.949,65535,35548,65535,36287946,5487.338,16.950,0.310,5.499
8356,ID277223,277223,41,234.376,134.920,301.115,0,83,83,8.500,1,-10921639,36208.165,36938,26810,48854,20602446,6619.151,11.621,0.131,1.271
8357,ID277216,277216,46,544.326,277.369,292.989,0,83,83,8.500,1,-10921639,59560.917,65535,29789,65535,33890162,10584.386,12.207,0.279,2.458
8358,ID277217,277217,15,627.058,220.282,293.967,0,83,83,8.500,1,-10921639,64040.188,65535,35746,65535,36438867,5065.586,16.677,0.356,6.635
8359,ID277228,277228,23,33.848,572.399,304.169,0,83,83,8.500,1,-10921639,28877.599,28398,27803,31973,16431354,1083.188,6.907,0.011,0.602
8360,ID277229,277229,24,601.458,175.429,305.071,0,83,83,8.500,1,-10921639,62969.469,65535,31973,65535,35829628,6345.365,17.197,0.325,4.871
8361,ID277224,277224,8,393.210,300.216,302.712,0,83,83,8.500,1,-10921639,44679.515,34952,29391,65535,25422644,15871.868,7.882,0.155,0.755
8362,ID277236,277236,2,496.343,31.801,310.792,0,83,83,8.500,1,-10921639,63460.460,65535,31179,65535,36109002,6627.179,16.307,0.245,3.765
8363,ID277237,277237,19,448.575,81.729,310.734,0,83,83,8.500,1,-10921639,60208.684,65535,29391,65535,34258741,11180.468,12.266,0.207,1.844
8364,ID277239,277239,8,392.983,314.078,312.907,0,83,83,8.500,1,-10921639,44702.178,34952,28398,65535,25435539,15978.829,7.538,0.161,0.778
8365,ID277234,277234,23,540.120,599.302,308.362,0,83,83,8.500,1,-10921639,61867.209,65535,30384,65535,35202442,8718.270,16.630,0.276,3.074
8366,ID277244,277244,61,532.114,0.000,317.985,0,83,83,8.500,1,-10921639,34503.392,32569,0,65535,19632430,24607.379,7.313,0.406,0.810
8367,ID277247,277247,15,630.367,216.928,324.308,0,83,83,8.500,1,-10921639,63953.269,65535,33562,65535,36389410,5508.908,16.784,0.355,6.089
8368,ID277240,277240,23,527.417,626.624,313.030,0,83,83,8.500,1,-10921639,65460.670,65535,56400,65535,37247121,610.537,17.364,0.276,46.420
8369,ID277242,277242,8,568.025,342.445,315.085,0,83,83,8.500,1,-10921639,54880.288,65138,27803,65535,31226884,13642.007,11.943,0.296,1.835
8370,ID277252,277252,24,517.393,149.267,326.919,0,83,83,8.500,1,-10921639,64583.269,65535,39520,65535,36747880,3580.990,17.228,0.262,7.481
8371,ID277255,277255,25,542.818,653.778,329.606,0,83,83,8.500,1,-10921639,65018.116,65535,41704,65535,36995308,2865.946,17.504,0.284,10.027
8372,ID277251,277251,2,496.862,35.677,327.059,0,83,83,8.500,1,-10921639,64025.529,65535,27803,65535,36430526,5722.562,16.710,0.247,4.435
8373,ID277260,277260,35,454.692,118.865,335.535,0,83,83,8.500,1,-10921639,59787.179,65535,31576,65535,34018905,8120.668,12.244,0.217,2.627
8374,ID277259,277259,41,327.853,96.533,334.553,0,83,83,8.500,1,-10921639,62958.951,65535,35548,65535,35823643,6635.530,16.304,0.139,2.311
8375,ID277269,277269,8,595.562,365.302,341.601,0,83,83,8.500,1,-10921639,53928.494,65535,27604,65535,30685313,14521.575,11.867,0.314,1.774
8376,ID277270,277270,25,492.859,620.557,342.710,0,83,83,8.500,1,-10921639,65311.288,65535,45279,65535,37162123,1696.491,17.545,0.253,15.544
8377,ID277266,277266,10,433.362,73.475,339.541,0,83,83,8.500,1,-10921639,56879.408,65535,27207,65535,32364383,13264.052,11.782,0.190,1.371
8378,ID277277,277277,3,417.180,0.000,351.525,0,83,83,8.500,1,-10921639,28815.452,25221,0,65535,16395992,22262.292,7.054,0.325,0.635
8379,ID277278,277278,23,525.185,595.295,351.188,0,83,83,8.500,1,-10921639,61856.745,65535,32768,65535,35196488,8789.335,16.393,0.267,2.969
8380,ID277286,277286,25,514.091,643.624,357.595,0,83,83,8.500,1,-10921639,60666.599,65535,29789,65535,34519295,10120.312,12.233,0.259,2.466
8381,ID277287,277287,3,657.194,43.649,358.779,0,83,83,8.500,1,-10921639,63313.979,65535,39917,65535,36025654,4710.674,16.971,0.378,7.371
8382,ID277292,277292,10,586.784,70.099,364.289,0,83,83,8.500,1,-10921639,57163.162,65535,27008,65535,32525839,13795.424,12.170,0.311,1.968
8383,ID277290,277290,35,384.842,101.682,359.672,0,83,83,8.500,1,-10921639,54328.462,65535,28001,65535,30912895,14314.158,11.733,0.141,0.939
8384,ID277296,277296,11,560.061,122.154,367.569,0,83,83,8.500,1,-10921639,59281.703,65535,28200,65535,33731289,11752.405,12.247,0.296,2.302
8385,ID277297,277297,11,638.907,150.604,367.424,0,83,83,8.500,1,-10921639,58357.861,65535,26611,65535,33205623,12188.350,12.308,0.352,2.494
8386,ID277304,277304,23,580.481,573.372,373.406,0,83,83,8.500,1,-10921639,65439.028,65535,55209,65535,37234807,864.620,17.712,0.312,36.020
8387,ID277306,277306,34,325.161,7.611,376.774,0,83,83,8.500,1,-10921639,43307.301,45478,22838,53223,24641854,6775.215,16.943,0.332,3.187
8388,ID277319,277319,22,537.076,257.981,384.588,0,83,83,8.500,1,-10921639,58279.691,65535,28796,65535,33161144,12055.653,12.302,0.268,2.046
8389,ID277313,277313,25,538.670,621.415,380.882,0,83,83,8.500,1,-10921639,59226.207,65535,28200,65535,33699712,11496.127,12.136,0.267,2.171
8390,ID277314,277314,22,605.690,235.965,381.629,0,83,83,8.500,1,-10921639,61878.404,65535,32966,65535,35208812,8295.804,15.630,0.336,3.750
8391,ID277324,277324,22,493.771,209.735,391.162,0,83,83,8.500,1,-10921639,63704.422,65535,30186,65535,36247816,6461.087,17.039,0.247,3.907
8392,ID277326,277326,3,333.775,65.960,392.679,0,83,83,8.500,1,-10921639,42075.583,43889,24427,55209,23941007,6947.727,12.047,0.221,2.190
8393,ID277327,277327,35,555.824,89.521,392.615,0,83,83,8.500,1,-10921639,61261.313,65535,27207,65535,34857687,9908.802,12.462,0.285,2.742
8394,ID277323,277323,43,388.507,180.652,388.904,0,83,83,8.500,1,-10921639,59847.794,65535,28001,65535,34053395,11052.149,12.244,0.158,1.479
8395,ID277334,277334,35,415.454,104.925,398.551,0,83,83,8.500,1,-10921639,54829.299,65535,27207,65535,31197871,14799.455,11.474,0.172,1.088
8396,ID277328,277328,11,546.372,136.087,392.729,0,83,83,8.500,1,-10921639,58675.587,63947,29193,65535,33386409,9454.002,12.246,0.291,2.798
8397,ID277329,277329,43,503.470,285.672,393.924,0,83,83,8.500,1,-10921639,61126.942,65535,29193,65535,34781230,9657.714,12.439,0.247,2.509
8398,ID277343,277343,34,94.669,0.000,407.640,0,83,83,8.500,1,-10921639,17194.968,21448,0,33760,9783937,10808.830,6.802,0.166,0.453
8399,ID277338,277338,3,232.291,43.148,399.701,0,83,83,8.500,1,-10921639,33692.070,35349,21845,42896,19170788,5421.535,12.100,0.178,1.877
8400,ID277350,277350,22,455.236,259.060,410.139,0,83,83,8.500,1,-10921639,60333.989,65535,28796,65535,34330040,10282.149,12.327,0.214,2.072
8401,ID277347,277347,11,477.302,123.366,408.614,0,83,83,8.500,1,-10921639,53544.311,58982,25420,65535,30466713,13417.608,11.878,0.225,1.465
8402,ID277357,277357,20,459.537,171.144,415.979,0,83,83,8.500,1,-10921639,61433.392,65535,28994,65535,34955600,9746.239,12.273,0.216,2.243
8403,ID277360,277360,52,30.517,708.855,416.025,0,83,83,8.500,1,-10921639,19050.464,26214,0,35548,10839714,11603.491,6.797,0.116,0.340
8404,ID277374,277374,43,442.458,288.295,425.907,0,83,83,8.500,1,-10921639,61928.299,65535,28398,65535,35237202,8973.488,16.517,0.204,2.339
8405,ID277375,277375,48,112.882,143.375,426.860,0,83,83,8.500,1,-10921639,28780.993,25618,25022,65535,16376385,8577.494,3.400,0.038,0.245
8406,ID277389,277389,52,262.426,708.855,437.310,0,83,83,8.500,1,-10921639,24759.645,26611,0,65535,14088238,18738.582,6.528,0.251,0.530
8407,ID277390,277390,48,27.706,187.134,438.033,0,83,83,8.500,1,-10921639,28950.564,28994,26015,33760,16472871,1907.682,32.300,0.023,0.685
8408,ID277391,277391,22,529.573,258.866,439.101,0,83,83,8.500,1,-10921639,56836.494,65535,27405,65535,32339965,13226.109,12.082,0.302,1.995
8409,ID277399,277399,48,624.682,138.030,450.855,0,83,83,8.500,1,-10921639,40027.135,47861,0,65535,22775440,26650.236,11.916,0.434,0.910
8410,ID277393,277393,57,63.701,222.431,446.136,0,83,83,8.500,1,-10921639,28309.172,29193,0,33562,16107919,4677.757,16.203,0.203,2.042
8411,ID277400,277400,48,367.062,167.055,450.855,0,83,83,8.500,1,-10921639,33607.736,44087,0,55407,19122802,20603.366,12.148,0.323,0.796
8412,ID277401,277401,22,427.527,279.285,450.855,0,83,83,8.500,1,-10921639,35251.766,33165,0,65535,20058255,24501.389,7.386,0.314,0.688
8413,ID277413,277413,60,629.326,624.360,450.855,0,83,83,8.500,1,-10921639,38871.805,43828,0,65535,22118057,25873.295,12.078,0.430,0.903
8414,ID277409,277409,59,122.264,492.135,450.855,0,83,83,8.500,1,-10921639,22444.636,27008,0,42101,12770998,14088.579,6.969,0.190,0.508
8415,ID277513,277513,13,563.761,270.831,67.432,0,84,84,8.500,1,-10921639,63475.158,65535,33760,65535,36117365,5839.355,16.816,0.300,5.012
8416,ID277525,277525,37,545.338,592.630,76.334,0,84,84,8.500,1,-10921639,64323.237,65535,33562,65535,36599922,4617.275,17.108,0.285,6.174
8417,ID277526,277526,28,534.523,238.780,77.236,0,84,84,8.500,1,-10921639,64211.905,65535,35746,65535,36536574,4598.207,16.798,0.283,6.163
8418,ID277520,277520,9,423.453,314.196,72.613,0,84,84,8.500,1,-10921639,64071.250,65535,36342,65535,36456541,5111.247,16.601,0.199,4.154
8419,ID277534,277534,28,572.767,200.111,84.444,0,84,84,8.500,1,-10921639,65017.424,65535,41903,65535,36994914,2674.419,17.496,0.307,11.408
8420,ID277550,277550,13,403.054,261.934,97.548,0,84,84,8.500,1,-10921639,63400.446,65535,35548,65535,36074854,6268.078,15.757,0.189,3.216
8421,ID277551,277551,40,372.922,330.685,97.692,0,84,84,8.500,1,-10921639,59997.921,65535,32172,65535,34138817,9590.360,11.991,0.155,1.675
8422,ID277546,277546,37,427.071,525.700,89.781,0,84,84,8.500,1,-10921639,61979.603,65535,31179,65535,35266394,8531.040,12.332,0.196,2.383
8423,ID277557,277557,13,282.912,282.943,101.992,0,84,84,8.500,1,-10921639,64195.503,65535,41108,65535,36527241,4341.486,15.920,0.115,3.060
8424,ID277558,277558,16,353.280,512.314,103.133,0,84,84,8.500,1,-10921639,62872.731,65535,37335,65535,35774584,6971.122,16.673,0.155,2.426
8425,ID277554,277554,40,321.400,318.642,99.959,0,84,84,8.500,1,-10921639,62361.109,65535,36739,65535,35483471,6651.700,12.394,0.127,2.111
8426,ID277565,277565,7,521.916,637.055,110.354,0,84,84,8.500,1,-10921639,60748.968,65535,30384,65535,34566163,9966.371,12.252,0.262,2.530
8427,ID277566,277566,28,588.008,215.629,111.015,0,84,84,8.500,1,-10921639,65124.928,65535,45080,65535,37056084,2103.458,17.279,0.322,15.075
8428,ID277561,277561,7,463.217,592.727,107.633,0,84,84,8.500,1,-10921639,55472.554,65535,32172,65535,31563883,12780.022,12.107,0.203,1.464
8429,ID277572,277572,7,429.149,607.789,117.238,0,84,84,8.500,1,-10921639,58627.028,65535,33959,65535,33358779,10304.974,12.015,0.193,1.843
8430,ID277574,277574,4,478.229,571.537,118.353,0,84,84,8.500,1,-10921639,60740.051,65138,32966,65535,34561089,7716.586,16.191,0.238,3.028
8431,ID277575,277575,54,544.237,708.855,118.035,0,84,84,8.500,1,-10921639,39635.292,43828,0,65535,22552481,25852.812,11.776,0.389,0.859
8432,ID277571,277571,16,505.000,489.997,117.574,0,84,84,8.500,1,-10921639,64901.548,65535,41903,65535,36928981,3187.674,17.383,0.260,8.408
8433,ID277581,277581,16,481.236,538.939,120.294,0,84,84,8.500,1,-10921639,65079.902,65535,40513,65535,37030464,2630.207,17.035,0.250,9.905
8434,ID277577,277577,13,543.306,246.394,119.533,0,84,84,8.500,1,-10921639,65218.098,65535,42101,65535,37109098,2182.824,17.285,0.291,13.457
8435,ID277589,277589,4,495.138,629.126,131.870,0,84,84,8.500,1,-10921639,63344.620,65535,38924,65535,36043089,5942.328,16.426,0.252,4.293
8436,ID277584,277584,9,404.082,299.032,124.112,0,84,84,8.500,1,-10921639,64354.640,65535,35151,65535,36617790,4924.930,17.074,0.189,4.150
8437,ID277599,277599,44,475.735,561.711,137.990,0,84,84,8.500,1,-10921639,62869.241,65535,33760,65535,35772598,7207.760,16.750,0.236,3.335
8438,ID277607,277607,16,545.199,493.930,142.998,0,84,84,8.500,1,-10921639,62999.422,65535,32172,65535,35846671,7143.620,16.808,0.286,3.924
8439,ID277609,277609,4,396.977,599.647,146.663,0,84,84,8.500,1,-10921639,57506.989,65535,31973,65535,32721477,11606.723,11.807,0.168,1.427
8440,ID277611,277611,16,563.801,526.779,148.148,0,84,84,8.500,1,-10921639,63730.612,65535,35151,65535,36262718,5312.532,16.726,0.302,5.570
8441,ID277621,277621,42,455.654,221.216,154.527,0,84,84,8.500,1,-10921639,45085.035,36342,28398,65535,25653385,16653.518,9.721,0.193,0.874
8442,ID277628,277628,0,622.676,192.510,162.050,0,84,84,8.500,1,-10921639,60917.218,65535,30186,65535,34661897,9156.734,15.357,0.341,3.387
8443,ID277631,277631,30,474.988,638.265,165.797,0,84,84,8.500,1,-10921639,62530.348,65535,31775,65535,35579768,7631.155,16.357,0.231,3.072
8444,ID277639,277639,44,450.393,560.513,172.474,0,84,84,8.500,1,-10921639,63804.940,65535,32370,65535,36305011,5959.345,16.916,0.213,3.753
8445,ID277632,277632,4,352.610,598.067,166.486,0,84,84,8.500,1,-10921639,61821.181,65535,35548,65535,35176252,8057.826,12.200,0.151,2.011
8446,ID277633,277633,42,450.834,233.126,168.556,0,84,84,8.500,1,-10921639,44841.735,34753,28200,65535,25514947,16633.249,10.823,0.187,0.850
8447,ID277641,277641,4,435.541,573.338,172.870,0,84,84,8.500,1,-10921639,63678.949,65535,35349,65535,36233322,5734.113,16.528,0.206,3.793
8448,ID277643,277643,30,314.765,612.759,173.226,0,84,84,8.500,1,-10921639,60800.982,65535,32172,65535,34595759,8889.471,12.158,0.116,1.425
8449,ID277655,277655,None,27.941,71.265,179.169,0,84,84,8.500,1,-10921639,25065.740,24625,24228,43690,14262406,1801.443,3.400,0.008,0.230
8450,ID277659,277659,0,598.290,162.448,184.224,0,84,84,8.500,1,-10921639,65129.111,65535,36739,65535,37058464,2485.941,17.350,0.331,13.031
8451,ID277676,277676,42,514.697,228.002,197.350,0,84,84,8.500,1,-10921639,47883.501,46272,28796,65535,27245712,16509.581,11.349,0.236,1.106
8452,ID277679,277679,50,627.292,0.000,199.950,0,84,84,8.500,1,-10921639,44531.053,65535,0,65535,25338169,27375.819,16.731,0.423,0.967
8453,ID277684,277684,29,566.856,520.030,203.847,0,84,84,8.500,1,-10921639,60554.640,65535,30186,65535,34455590,8716.282,16.374,0.297,3.185
8454,ID277680,277680,0,462.540,183.486,199.917,0,84,84,8.500,1,-10921639,59944.172,65535,29789,65535,34108234,10653.973,12.125,0.219,2.022
8455,ID277681,277681,45,502.748,199.173,200.082,0,84,84,8.500,1,-10921639,63757.817,65535,33562,65535,36278198,6119.114,16.921,0.252,4.195
8456,ID277700,277700,18,499.227,674.309,221.449,0,84,84,8.500,1,-10921639,62638.538,65535,31576,65535,35641328,7897.955,16.888,0.248,3.153
8457,ID277696,277696,42,443.731,239.412,214.323,0,84,84,8.500,1,-10921639,43660.671,33562,28200,65535,24842922,16230.488,8.759,0.185,0.841
8458,ID277699,277699,5,151.487,488.949,220.987,0,84,84,8.500,1,-10921639,39772.425,40513,31179,46470,22630510,3676.549,11.874,0.083,1.664
8459,ID277708,277708,45,488.731,149.263,229.369,0,84,84,8.500,1,-10921639,63844.035,65535,29987,65535,36327256,5934.529,16.745,0.244,4.217
8460,ID277709,277709,18,406.961,693.678,229.291,0,84,84,8.500,1,-10921639,62479.049,65535,33165,65535,35550579,7536.122,15.282,0.189,2.635
8461,ID277710,277710,29,546.237,524.345,231.686,0,84,84,8.500,1,-10921639,60400.353,65535,30384,65535,34367801,9249.280,12.233,0.282,2.872
8462,ID277706,277706,1,588.346,353.756,228.682,0,84,84,8.500,1,-10921639,56792.965,63152,30782,65535,32315197,10855.246,12.153,0.307,2.461
8463,ID277718,277718,18,517.578,644.768,235.116,0,84,84,8.500,1,-10921639,65358.054,65535,47463,65535,37188733,1347.183,17.503,0.268,20.531
8464,ID277719,277719,21,463.963,127.300,238.169,0,84,84,8.500,1,-10921639,63395.547,65535,33363,65535,36072066,6704.288,16.151,0.220,3.411
8465,ID277713,277713,8,603.726,318.958,232.672,0,84,84,8.500,1,-10921639,62088.545,65535,30186,65535,35328382,7466.901,16.560,0.328,4.105
8466,ID277722,277722,5,528.149,473.536,241.820,0,84,84,8.500,1,-10921639,63134.506,65535,33760,65535,35923534,6662.631,16.931,0.271,4.038
8467,ID277723,277723,26,191.415,708.855,241.875,0,84,84,8.500,1,-10921639,39842.069,47265,0,65535,22670137,25015.151,7.177,0.175,0.473
8468,ID277733,277733,26,319.664,696.633,253.717,0,84,84,8.500,1,-10921639,57798.079,65535,37732,65535,32887107,10230.569,11.868,0.135,1.344
8469,ID277734,277734,1,583.430,350.723,254.913,0,84,84,8.500,1,-10921639,56554.232,64145,29590,65535,32179358,11561.742,12.126,0.307,2.296
8470,ID277735,277735,14,609.993,91.564,255.721,0,84,84,8.500,1,-10921639,55118.949,65535,27008,65535,31362682,14309.347,12.141,0.323,1.880
8471,ID277728,277728,29,387.527,501.299,246.532,0,84,84,8.500,1,-10921639,57885.993,65535,34753,65535,32937130,11397.661,11.876,0.167,1.454
8472,ID277729,277729,14,476.154,6.531,247.684,0,84,84,8.500,1,-10921639,63397.708,65535,30782,65535,36073296,6125.344,16.719,0.418,6.099
8473,ID277741,277741,14,547.315,32.274,258.336,0,84,84,8.500,1,-10921639,51817.924,65535,26015,65535,29484399,16319.071,11.682,0.272,1.359
8474,ID277739,277739,18,365.456,674.366,256.116,0,84,84,8.500,1,-10921639,63915.236,65535,41704,65535,36367769,5101.775,16.184,0.168,3.611
8475,ID277750,277750,2,441.152,61.190,265.206,0,84,84,8.500,1,-10921639,61941.893,65535,27405,65535,35244937,9178.891,12.367,0.204,2.286
8476,ID277751,277751,18,447.347,647.681,264.783,0,84,84,8.500,1,-10921639,64096.033,65535,36541,65535,36470643,5024.695,16.690,0.220,4.597
8477,ID277747,277747,29,492.393,515.045,262.240,0,84,84,8.500,1,-10921639,59978.344,65535,29789,65535,34127678,10554.187,12.410,0.239,2.194
8478,ID277756,277756,5,506.456,488.698,269.418,0,84,84,8.500,1,-10921639,62252.545,65535,30384,65535,35421698,8128.858,16.512,0.257,3.129
8479,ID277759,277759,14,430.750,17.733,272.018,0,84,84,8.500,1,-10921639,50478.411,65535,26015,65535,28722216,16439.173,11.240,0.195,1.004
8480,ID277753,277753,8,444.407,285.772,267.687,0,84,84,8.500,1,-10921639,48030.784,42697,29391,65535,27329516,15289.686,7.350,0.223,1.143
8481,ID277754,277754,1,546.487,394.266,267.969,0,84,84,8.500,1,-10921639,50951.030,56797,28994,65535,28991136,15178.569,11.794,0.260,1.385
8482,ID277755,277755,8,589.135,312.451,268.259,0,84,84,8.500,1,-10921639,61774.766,65535,31576,65535,35149842,7369.903,16.324,0.324,4.105
8483,ID277764,277764,26,435.931,689.197,277.741,0,84,84,8.500,1,-10921639,60870.770,65535,29590,65535,34635468,10450.232,12.071,0.204,1.970
8484,ID277765,277765,41,250.958,124.071,279.511,0,84,84,8.500,1,-10921639,37514.924,38924,26611,46470,21345992,5836.532,11.844,0.155,1.728
8485,ID277766,277766,33,541.723,0.000,283.155,0,84,84,8.500,1,-10921639,39907.348,46272,0,65535,22707281,26451.623,11.990,0.372,0.819
8486,ID277767,277767,2,392.981,57.189,283.480,0,84,84,8.500,1,-10921639,62221.445,65535,27008,65535,35404002,9209.395,12.250,0.172,1.986
8487,ID277760,277760,1,543.068,371.918,272.213,0,84,84,8.500,1,-10921639,52188.316,59180,29590,65535,29695152,14549.262,11.836,0.263,1.492
8488,ID277774,277774,46,541.333,276.793,293.307,0,84,84,8.500,1,-10921639,57132.142,65535,29193,65535,32508189,11953.015,12.024,0.274,2.054
8489,ID277768,277768,19,390.178,91.962,287.284,0,84,84,8.500,1,-10921639,61517.496,65535,29987,65535,35003455,9738.045,12.217,0.169,1.823
8490,ID277770,277770,26,465.788,662.390,287.651,0,84,84,8.500,1,-10921639,63384.026,65535,30186,65535,36065511,6826.160,16.656,0.231,3.487
8491,ID277771,277771,1,528.861,332.214,289.189,0,84,84,8.500,1,-10921639,64636.308,65535,37931,65535,36778059,3625.078,17.207,0.279,7.771
8492,ID277780,277780,8,459.479,298.006,301.249,0,84,84,8.500,1,-10921639,49575.547,53818,29590,65535,28208486,15682.278,11.383,0.188,1.000
8493,ID277776,277776,15,625.178,220.200,293.806,0,84,84,8.500,1,-10921639,64026.591,65535,37137,65535,36431130,4955.565,16.680,0.354,6.756
8494,ID277778,277778,1,572.724,382.770,299.454,0,84,84,8.500,1,-10921639,63590.666,65535,34952,65535,36183089,5748.338,16.944,0.304,5.156
8495,ID277779,277779,41,247.419,134.701,301.040,0,84,84,8.500,1,-10921639,36864.313,37335,27008,49648,20975794,7128.911,11.449,0.139,1.261
8496,ID277788,277788,23,545.492,599.487,307.161,0,84,84,8.500,1,-10921639,60933.592,65535,29789,65535,34671214,9923.394,12.280,0.276,2.659
8497,ID277789,277789,2,490.067,32.623,308.229,0,84,84,8.500,1,-10921639,63595.190,65535,32370,65535,36185663,6211.601,16.329,0.241,3.978
8498,ID277785,277785,23,37.560,572.652,303.425,0,84,84,8.500,1,-10921639,28915.678,28398,27604,32370,16453021,1182.283,7.780,0.013,0.606
8499,ID277786,277786,24,610.498,175.268,304.729,0,84,84,8.500,1,-10921639,62875.566,65535,29590,65535,35776197,6830.459,16.985,0.334,4.609
8500,ID277787,277787,8,410.782,316.235,306.593,0,84,84,8.500,1,-10921639,47866.406,42697,29391,65535,27235985,15710.392,8.351,0.174,0.902
8501,ID277796,277796,8,578.282,344.756,315.998,0,84,84,8.500,1,-10921639,56122.471,63748,27803,65535,31933686,12394.614,12.066,0.304,2.113
8502,ID277797,277797,61,650.032,0.000,317.340,0,84,84,8.500,1,-10921639,40848.028,50840,0,65535,23242528,26360.267,12.057,0.463,0.981
8503,ID277792,277792,19,464.029,82.898,310.506,0,84,84,8.500,1,-10921639,60954.525,65535,29590,65535,34683125,10437.638,12.357,0.221,2.111
8504,ID277794,277794,23,521.208,628.369,311.018,0,84,84,8.500,1,-10921639,65262.780,65535,41903,65535,37134522,1808.999,17.550,0.269,15.307
8505,ID277804,277804,2,491.649,36.918,324.725,0,84,84,8.500,1,-10921639,64312.411,65535,28796,65535,36593762,5094.096,16.748,0.244,4.960
8506,ID277806,277806,24,514.521,149.862,325.799,0,84,84,8.500,1,-10921639,64926.339,65535,39520,65535,36943087,2813.524,17.195,0.260,9.518
8507,ID277807,277807,25,525.543,653.688,328.353,0,84,84,8.500,1,-10921639,65337.819,65535,48655,65535,37177219,1464.445,17.521,0.273,19.151
8508,ID277802,277802,15,623.761,217.129,323.089,0,84,84,8.500,1,-10921639,64439.800,65535,37732,65535,36666246,4220.802,16.928,0.351,7.937
8509,ID277812,277812,41,320.392,96.594,332.959,0,84,84,8.500,1,-10921639,62645.877,65535,33959,65535,35645504,7492.179,12.338,0.133,1.969
8510,ID277821,277821,63,31.150,554.937,338.884,0,84,84,8.500,1,-10921639,28862.989,28597,27604,32172,16423041,952.033,25.365,0.011,0.669
8511,ID277816,277816,35,447.211,119.912,335.939,0,84,84,8.500,1,-10921639,59555.077,65535,31973,65535,33886839,8148.381,16.597,0.213,2.564
8512,ID277828,277828,8,596.686,369.781,343.265,0,84,84,8.500,1,-10921639,55248.499,65535,27803,65535,31436396,13686.954,11.931,0.315,1.934
8513,ID277831,277831,23,510.472,594.354,347.883,0,84,84,8.500,1,-10921639,63391.019,65535,32370,65535,36069490,6253.513,16.755,0.260,4.179
8514,ID277824,277824,25,459.001,620.858,341.796,0,84,84,8.500,1,-10921639,65429.603,65535,51038,65535,37229444,1024.376,17.619,0.229,23.837
8515,ID277825,277825,10,371.690,77.840,342.557,0,84,84,8.500,1,-10921639,61358.344,65535,29590,65535,34912898,9501.853,12.231,0.160,1.778
8516,ID277835,277835,3,462.383,0.000,350.235,0,84,84,8.500,1,-10921639,30851.165,27263,0,65535,17554313,23088.961,7.231,0.342,0.682
8517,ID277844,277844,3,655.544,43.615,358.382,0,84,84,8.500,1,-10921639,63514.654,65535,38527,65535,36139838,4500.055,16.919,0.375,7.703
8518,ID277845,277845,35,365.801,101.937,358.771,0,84,84,8.500,1,-10921639,54856.870,65535,28398,65535,31213559,13656.399,11.771,0.130,0.922
8519,ID277843,277843,25,491.944,644.185,356.159,0,84,84,8.500,1,-10921639,60670.093,65535,29789,65535,34521283,9881.401,12.199,0.242,2.395
8520,ID277855,277855,11,566.506,123.203,366.840,0,84,84,8.500,1,-10921639,60318.279,65535,28597,65535,34321101,10713.397,12.308,0.304,2.625
8521,ID277851,277851,10,557.826,69.872,363.307,0,84,84,8.500,1,-10921639,57836.406,65535,27405,65535,32908915,13065.853,12.179,0.290,1.992
8522,ID277862,277862,23,586.128,575.428,372.794,0,84,84,8.500,1,-10921639,65235.200,65535,39520,65535,37118829,2123.815,17.533,0.318,14.810
8523,ID277856,277856,11,638.988,152.005,366.918,0,84,84,8.500,1,-10921639,58685.594,65535,26810,65535,33392103,11850.648,12.258,0.355,2.593
8524,ID277870,277870,25,538.654,621.687,379.833,0,84,84,8.500,1,-10921639,60630.993,65535,28398,65535,34499035,10147.928,12.307,0.270,2.541
8525,ID277871,277871,22,613.394,235.615,380.814,0,84,84,8.500,1,-10921639,61804.404,65535,28597,65535,35166706,8533.652,15.992,0.346,3.723
8526,ID277865,277865,34,343.466,5.652,375.359,0,84,84,8.500,1,-10921639,45283.097,47463,22838,55804,25766082,6923.824,16.868,0.391,3.674
8527,ID277876,277876,43,403.276,181.411,386.961,0,84,84,8.500,1,-10921639,59982.178,65535,28994,65535,34129859,10694.662,12.309,0.170,1.629
