plant t id age layer
2 4 304 4 L2
2 4 216 4 L3+
2 4 250 4 L3+
2 4 317 4 L2
2 4 294 4 L3+
2 4 320 4 L2
2 4 358 4 L2
2 4 338 4 L3+
2 4 251 4 L3+
2 4 372 4 L1
2 4 341 4 L1
2 4 306 4 L3+
2 4 344 4 L2
2 4 331 4 L3+
2 4 324 4 L3+
2 4 305 4 L3+
2 4 409 4 L3+
2 4 435 4 L2
2 4 430 4 L3+
2 4 403 4 L3+
2 4 432 4 L3+
2 4 465 4 L1
2 4 454 4 L2
2 4 493 4 L1
2 4 499 4 L2
2 4 537 4 L2
2 4 550 4 L1
2 4 543 4 L2
2 4 531 4 L1
2 4 552 4 L1
2 4 523 4 L1
2 4 559 4 L2
2 4 573 4 L1
2 4 591 4 L1
2 4 594 4 L1
2 4 613 4 L1
2 4 616 4 L1
2 8 240 8 L2
2 8 21 8 L3+
2 8 160 8 L3+
2 8 223 8 L3+
2 8 51 8 L3+
2 8 190 8 L3+
2 8 35 8 L2
2 8 165 8 L3+
2 8 194 8 L3+
2 8 55 8 L3+
2 8 299 8 L3+
2 8 164 8 L1
2 8 165 8 L3+
2 8 107 8 L2
2 8 172 8 L2
2 8 233 8 L3+
2 8 76 8 L3+
2 8 80 8 L3+
2 8 296 8 L2
2 8 128 8 L1
2 8 281 8 L2
2 8 177 4 L3+
2 8 367 8 L2
2 8 273 8 L2
2 8 246 8 L1
2 8 295 8 L2
2 8 395 8 L2
2 8 198 8 L1
2 8 258 8 L2
2 8 261 8 L2
2 8 417 8 L1
2 8 398 8 L1
2 8 386 8 L1
2 8 414 8 L2
2 8 452 8 L1
2 8 380 8 L2
2 8 409 8 L2
2 8 360 8 L1
2 8 488 8 L1
2 8 431 8 L1
2 8 505 8 L1
2 8 469 8 L1
2 8 507 8 L1
2 12 35 NA L3+
2 12 318 12 L3+
2 12 182 NA L3+
2 12 53 12 L3+
2 12 49 4 L3+
2 12 228 12 L2
2 12 271 12 L3+
2 12 318 12 L3+
2 12 190 12 L2
2 12 214 12 L2
2 12 249 4 L3+
2 12 255 12 L1
2 12 193 12 L3+
2 12 333 12 L2
2 12 453 12 L1
2 12 294 12 L3+
2 12 398 12 L3+
2 12 481 12 L2
2 12 471 12 L2
2 12 474 12 L2
2 12 499 12 L2
2 12 508 12 L1
2 12 540 12 L1
2 12 556 12 L1
2 12 521 12 L1
2 12 565 12 L1
2 12 588 12 L1
2 12 581 12 L1
2 12 585 12 L1
2 16 153 NA L3+
2 16 78 NA L3+
2 16 147 16 L3+
2 16 264 16 L3+
2 16 167 16 L3+
2 16 310 16 L2
2 16 227 16 L3+
2 16 74 16 L3+
2 16 286 16 L3+
2 16 208 16 L3+
2 16 394 16 L2
2 16 290 8 L3+
2 16 413 16 L2
2 16 396 16 L2
2 16 372 16 L2
2 16 479 16 L2
2 16 484 16 L2
2 16 554 16 L2
2 16 486 16 L2
2 16 430 16 L2
2 16 403 0 L3+
2 16 561 16 L2
2 16 503 16 L1
2 16 580 16 L2
2 16 534 16 L2
2 16 527 16 L2
2 16 605 16 L1
2 16 614 16 L2
2 16 598 16 L1
2 16 592 16 L1
2 16 653 16 L1
2 16 683 16 L1
2 16 672 16 L1
2 16 667 16 L1
2 16 687 16 L1
2 16 693 16 L1
2 20 46 NA L3+
2 20 81 20 L1
2 20 165 20 L1
2 20 222 20 L3+
2 20 98 NA L3+
2 20 102 20 L3+
2 20 155 NA L3+
2 20 234 20 L3+
2 20 287 20 L3+
2 20 357 20 L2
2 20 260 16 L3+
2 20 344 20 L3+
2 20 75 20 L3+
2 20 328 16 L3+
2 20 333 20 L3+
2 20 411 4 L3+
2 20 296 20 L3+
2 20 440 12 L3+
2 20 69 20 L3+
2 20 338 4 L3+
2 20 438 20 L2
2 20 429 20 L3+
2 20 485 20 L3+
2 20 436 16 L3+
2 20 393 20 L3+
2 20 383 20 L3+
2 20 64 4 L3+
2 20 454 20 L2
2 20 542 20 L1
2 20 450 12 L3+
2 20 446 20 L3+
2 20 495 8 L3+
2 20 526 16 L3+
2 20 452 16 L3+
2 20 555 20 L2
2 20 535 20 L3+
2 20 638 20 L3+
2 20 566 16 L3+
2 20 588 16 L3+
2 20 605 20 L2
2 20 591 20 L3+
2 20 684 20 L2
2 20 725 16 L2
2 20 673 0 L2
2 20 664 20 L3+
2 20 706 16 L3+
2 20 729 20 L1
2 20 746 20 L1
2 20 755 20 L1
2 20 778 20 L1
2 20 768 20 L2
2 20 793 20 L2
2 20 795 20 L1
2 20 799 20 L2
2 20 818 20 L2
2 20 829 20 L2
2 20 839 20 L1
2 20 857 20 L1
2 20 868 20 L1
2 20 880 20 L1
2 20 881 20 L1
2 20 900 20 L1
2 20 899 20 L1
2 20 903 20 L1
2 20 905 20 L1
2 20 904 20 L1
2 20 906 20 L1
2 24 86 NA L3+
2 24 250 4 L3+
2 24 61 24 L3+
2 24 375 24 L3+
2 24 304 24 L3+
2 24 423 24 L3+
2 24 255 24 L3+
2 24 470 20 L3+
2 24 497 24 L3+
2 24 581 12 L3+
2 24 569 24 L2
2 24 434 12 L3+
2 24 431 24 L3+
2 24 556 4 L3+
2 24 562 24 L3+
2 24 606 12 L3+
2 24 686 12 L3+
2 24 542 20 L3+
2 24 501 20 L3+
2 24 575 12 L3+
2 24 549 16 L3+
2 24 576 24 L3+
2 24 634 24 L3+
2 24 690 4 L3+
2 24 697 0 L3+
2 24 666 12 L3+
2 24 752 12 L3+
2 24 697 0 L3+
2 24 562 24 L3+
2 24 704 12 L3+
2 24 613 0 L3+
2 24 789 12 L3+
2 24 681 12 L3+
2 24 770 24 L3+
2 24 776 20 L2
2 24 679 4 L3+
2 24 795 4 L2
2 24 797 16 L3+
2 24 832 12 L3+
2 24 816 20 L2
2 24 723 24 L3+
2 24 715 12 L3+
2 24 819 12 L3+
2 24 866 24 L2
2 24 935 24 L1
2 24 828 16 L3+
2 24 852 24 L2
2 24 805 16 L3+
2 24 936 24 L2
2 24 848 24 L3+
2 24 965 16 L1
2 24 899 12 L2
2 24 925 24 L3+
2 24 881 16 L3+
2 24 947 24 L1
2 24 897 16 L3+
2 24 955 24 L1
2 24 952 16 L2
2 24 972 16 L2
2 24 984 24 L2
2 24 1019 24 L1
2 24 980 16 L2
2 24 1036 24 L2
2 24 1012 24 L1
2 24 1077 24 L1
2 24 1056 24 L1
2 24 1080 24 L1
2 24 1072 24 L1
2 28 536 16 L3+
2 28 581 28 L1
2 28 473 28 L1
2 28 484 28 L1
2 28 521 28 L3+
2 28 531 28 L3+
2 28 530 28 L3+
2 28 601 20 L3+
2 28 645 8 L3+
2 28 500 28 L3+
2 28 673 28 L2
2 28 681 28 L3+
2 28 732 8 L3+
2 28 726 20 L2
2 28 797 28 L1
2 28 852 12 L3+
2 28 783 24 L3+
2 28 775 16 L3+
2 28 771 20 L3+
2 28 808 20 L3+
2 28 825 16 L2
2 28 922 28 L2
2 28 834 28 L3+
2 28 867 28 L3+
2 28 843 16 L3+
2 28 916 24 L2
2 28 850 16 L3+
2 28 899 16 L2
2 28 938 16 L3+
2 28 896 28 L3+
2 28 936 20 L3+
2 28 993 4 L3+
2 28 925 12 L3+
2 28 928 28 L3+
2 28 953 28 L2
2 28 998 16 L2
2 28 1013 16 L2
2 28 930 16 L3+
2 28 980 24 L3+
2 28 974 28 L3+
2 28 1000 28 L2
2 28 1045 24 L2
2 28 1027 16 L3+
2 28 1040 16 L2
2 28 1019 24 L2
2 28 1028 24 L3+
2 28 1068 12 L3+
2 28 1022 16 L2
2 28 1057 12 L3+
2 28 1080 24 L2
2 28 1097 24 L2
2 28 1131 28 L2
2 28 1172 16 L1
2 28 1154 12 L2
2 28 1135 28 L1
2 28 1163 28 L1
2 28 1153 28 L1
2 28 1199 24 L1
2 28 1130 28 L2
2 28 1133 20 L2
2 28 1160 28 L2
2 28 1195 28 L1
2 28 1181 16 L2
2 28 1179 28 L1
2 28 1197 20 L1
2 28 1225 20 L1
2 28 1221 28 L1
2 28 1215 28 L2
2 28 1222 20 L1
2 28 1242 28 L1
2 28 1284 28 L1
2 32 253 32 L2
2 32 266 8 L3+
2 32 432 32 L1
2 32 193 32 L1
2 32 46 32 L2
2 32 468 24 L1
2 32 215 32 L3+
2 32 415 8 L3+
2 32 465 12 L2
2 32 276 8 L3+
2 32 325 32 L3+
2 32 332 20 L3+
2 32 443 16 L3+
2 32 317 24 L3+
2 32 490 8 L3+
2 32 413 8 L3+
2 32 437 8 L3+
2 32 427 32 L2
2 32 464 20 L3+
2 32 360 24 L3+
2 32 573 12 L2
2 32 407 16 L3+
2 32 441 24 L3+
2 32 428 20 L3+
2 32 607 16 L1
2 32 523 24 L3+
2 32 514 32 L1
2 32 603 28 L3+
2 32 696 32 L1
2 32 657 12 L3+
2 32 602 8 L2
2 32 717 12 L2
2 32 699 28 L2
2 32 655 32 L2
2 32 596 16 L3+
2 32 588 0 L3+
2 32 772 32 L2
2 32 749 NA L2
2 32 686 8 L3+
2 32 706 32 L1
2 32 731 20 L2
2 32 782 32 L2
2 32 799 20 L1
2 32 756 32 L2
2 32 753 32 L1
2 32 792 20 L2
2 32 757 12 L2
2 32 801 24 L2
2 32 815 32 L2
2 32 829 24 L1
2 32 871 32 L1
2 32 881 32 L1
2 32 856 20 L1
2 32 884 32 L1
2 32 854 12 L1
2 36 60 NA L3+
2 36 254 NA L1
2 36 375 NA L1
2 36 362 36 L3+
2 36 308 4 L3+
2 36 514 36 L1
2 36 56 8 L3+
2 36 251 12 L3+
2 36 494 12 L3+
2 36 417 12 L3+
2 36 590 8 L3+
2 36 458 36 L1
2 36 366 24 L3+
2 36 472 36 L2
2 36 358 12 L3+
2 36 430 24 L3+
2 36 374 8 L3+
2 36 493 12 L3+
2 36 529 4 L3+
2 36 609 36 L1
2 36 421 28 L2
2 36 530 16 L2
2 36 683 36 L3+
2 36 548 8 L3+
2 36 396 12 L3+
2 36 513 4 L3+
2 36 724 12 L3+
2 36 538 32 L2
2 36 543 8 L3+
2 36 460 8 L3+
2 36 465 8 L3+
2 36 675 8 L3+
2 36 571 8 L3+
2 36 612 8 L3+
2 36 655 12 L2
2 36 754 24 L3+
2 36 524 16 L2
2 36 652 12 L3+
2 36 711 20 L3+
2 36 692 36 L1
2 36 560 8 L3+
2 36 665 36 L3+
2 36 817 36 L2
2 36 697 24 L2
2 36 602 4 L3+
2 36 719 36 L3+
2 36 795 36 L1
2 36 681 28 L1
2 36 834 8 L3+
2 36 801 12 L3+
2 36 709 16 L1
2 36 831 20 L2
2 36 777 24 L3+
2 36 803 36 L3+
2 36 879 36 L2
2 36 807 36 L3+
2 36 851 12 L2
2 36 729 28 L1
2 36 790 20 L2
2 36 786 20 L2
2 36 847 8 L3+
2 36 822 20 L2
2 36 758 24 L2
2 36 865 8 L3+
2 36 762 28 L1
2 36 949 28 L1
2 36 846 24 L2
2 36 908 8 L3+
2 36 836 20 L1
2 36 921 36 L1
2 36 1013 16 L1
2 36 999 16 L1
2 36 991 28 L2
2 36 976 28 L1
2 36 1020 36 L1
2 36 1014 24 L1
2 36 1018 36 L1
2 36 1025 24 L1
2 40 61 NA L3+
2 40 97 40 L3+
2 40 120 40 L3+
2 40 278 4 L1
2 40 208 40 L1
2 40 70 0 L3+
2 40 194 16 L3+
2 40 311 40 L3+
2 40 325 40 L3+
2 40 248 40 L2
2 40 345 40 L3+
2 40 164 40 L3+
2 40 210 36 L3+
2 40 270 12 L3+
2 40 379 8 L3+
2 40 275 32 L3+
2 40 399 40 L1
2 40 372 12 L3+
2 40 404 12 L3+
2 40 437 40 L2
2 40 350 16 L3+
2 40 385 40 L1
2 40 424 12 L3+
2 40 383 12 L3+
2 40 490 16 L3+
2 40 515 8 L3+
2 40 530 8 L3+
2 40 567 36 L3+
2 40 632 8 L3+
2 40 553 20 L3+
2 40 589 16 L3+
2 40 615 8 L3+
2 40 631 12 L3+
2 40 568 8 L3+
2 40 594 12 L2
2 40 570 16 L3+
2 40 704 12 L3+
2 40 608 12 L3+
2 40 713 12 L3+
2 40 755 8 L3+
2 40 748 36 L3+
2 40 744 20 L2
2 40 647 8 L2
2 40 725 16 L3+
2 40 765 12 L2
2 40 693 12 L3+
2 40 737 28 L1
2 40 810 12 L3+
2 40 822 16 L3+
2 40 715 12 L3+
2 40 721 8 L2
2 40 778 16 L3+
2 40 769 16 L2
2 40 801 12 L3+
2 40 805 16 L3+
2 40 828 8 L3+
2 40 776 28 L1
2 40 777 28 L1
2 40 802 20 L2
2 40 796 12 L3+
2 40 788 40 L1
2 40 820 12 L3+
2 40 747 32 L1
2 40 784 12 L3+
2 40 754 28 L3+
2 40 758 16 L2
2 40 854 12 L2
2 40 869 28 L1
2 40 864 28 L2
2 40 812 20 L2
2 40 847 16 L3+
2 40 836 28 L2
2 40 851 20 L2
2 40 900 20 L2
2 40 885 20 L1
2 40 948 12 L3+
2 40 872 28 L2
2 40 922 24 L2
2 40 915 24 L2
2 40 959 12 L3+
2 40 946 12 L3+
2 40 1006 32 L1
2 40 969 8 L3+
2 40 991 28 L1
2 40 958 16 L1
2 40 963 16 L2
2 40 1034 24 L1
2 40 983 12 L2
2 40 1044 28 L2
2 40 1031 12 L2
2 40 1050 32 L1
2 40 1076 16 L2
2 40 1067 20 L1
2 40 1112 20 L1
2 40 1084 16 L1
2 40 1104 24 L1
2 40 1086 32 L1
2 40 1106 8 L1
2 40 1087 24 L1
2 40 1116 24 L1
2 40 1113 20 L1
2 40 1127 28 L1
2 40 1139 24 L1
2 44 1100 40 L1
2 44 1073 12 L1
2 44 1135 12 L1
2 44 1156 8 L1
2 44 1079 32 L1
2 44 1185 16 L1
2 44 1169 20 L1
2 44 1191 20 L1
2 44 1165 24 L1
2 44 1179 20 L1
2 44 1202 20 L1
2 44 1162 20 L1
2 44 1075 12 L1
2 44 1141 28 L1
2 44 1159 20 L1
2 44 1069 32 L1
2 44 1039 12 L1
2 44 1080 28 L1
2 44 1054 28 L1
2 48 96 NA L1
2 48 108 NA L3+
2 48 216 NA L3+
2 48 42 NA L3+
2 48 203 NA L1
2 48 148 NA L3+
2 48 178 NA L3+
2 48 256 NA L3+
2 48 402 NA L3+
2 48 187 NA L1
2 48 241 NA L2
2 48 432 NA L3+
2 48 421 NA L3+
2 48 475 NA L3+
2 48 268 NA L3+
2 48 412 NA L2
2 48 383 NA L3+
2 48 376 NA L2
2 48 325 NA L2
2 48 429 NA L2
2 48 474 NA L3+
2 48 411 16 L1
2 48 391 NA L1
2 48 491 NA L2
2 48 531 NA L2
2 48 424 NA L2
2 48 522 24 L1
2 48 552 NA L2
2 48 607 NA L1
2 48 469 NA L2
2 48 472 NA L2
2 48 550 NA L2
2 48 557 NA L3+
2 48 504 36 L1
2 48 586 NA L3+
2 48 642 NA L2
2 48 652 NA L2
2 48 548 24 L1
2 48 555 20 L1
2 48 638 NA L2
2 48 665 NA L2
2 48 711 NA L1
2 48 595 8 L1
2 48 699 20 L1
2 48 703 28 L1
2 48 722 24 L1
2 52 954 24 L1
2 52 893 24 L1
2 52 740 24 L1
2 52 1023 28 L1
2 52 1034 16 L1
2 52 931 20 L1
2 56 186 NA L1
2 56 30 NA L3+
2 56 36 NA L2
2 56 33 NA L3+
2 56 202 NA L3+
2 56 137 NA L3+
2 56 250 NA L3+
2 56 269 NA L3+
2 56 314 NA L3+
2 56 293 NA L3+
2 56 281 NA L3+
2 56 191 NA L3+
2 56 218 NA L3+
2 56 269 NA L3+
2 56 335 NA L1
2 56 350 NA L2
2 56 184 NA L3+
2 56 316 NA L3+
2 56 245 NA L2
2 56 309 NA L2
2 56 272 NA L3+
2 56 305 NA L2
2 56 255 NA L3+
2 56 334 NA L3+
2 56 229 NA L3+
2 56 368 NA L3+
2 56 254 NA L3+
2 56 222 NA L3+
2 56 288 NA L3+
2 56 315 NA L3+
2 56 407 NA L1
2 56 295 NA L3+
2 56 339 NA L2
2 56 362 NA L3+
2 56 298 NA L3+
2 56 322 NA L3+
2 56 327 NA L3+
2 56 378 NA L1
2 56 361 NA L3+
2 56 385 NA L3+
2 56 464 NA L1
2 56 383 NA L2
2 56 498 NA L3+
2 56 451 NA L1
2 56 398 NA L2
2 56 424 NA L3+
2 56 475 NA L2
2 56 446 NA L2
2 56 435 NA L2
2 56 515 NA L3+
2 56 490 NA L3+
2 56 493 NA L3+
2 56 517 NA L3+
2 56 481 NA L3+
2 56 552 NA L3+
2 56 450 NA L3+
2 56 577 NA L2
2 56 521 NA L3+
2 56 448 NA L3+
2 56 600 NA L2
2 56 412 NA L3+
2 56 579 NA L3+
2 56 496 NA L3+
2 56 571 NA L3+
2 56 546 NA L3+
2 56 581 NA L3+
2 56 592 NA L2
2 56 527 NA L3+
2 56 565 NA L2
2 56 504 NA L3+
2 56 640 NA L2
2 56 626 NA L2
2 56 589 NA L2
2 56 627 NA L3+
2 56 653 NA L2
2 56 614 12 L1
2 56 610 NA L2
2 56 612 NA L2
2 56 663 NA L1
2 56 642 NA L2
2 56 625 NA L3+
2 56 652 12 L1
2 56 598 NA L2
2 56 671 NA L2
2 56 632 NA L2
2 56 694 NA L2
2 56 702 NA L2
2 56 656 NA L2
2 56 667 36 L1
2 56 675 NA L2
2 56 697 NA L1
2 56 687 NA L2
2 56 730 16 L1
2 56 716 12 L1
2 56 715 56 L1
2 56 727 24 L1
2 56 692 NA L2
2 56 708 NA L2
2 56 752 20 L1
2 56 693 NA L2
2 56 763 16 L1
2 56 783 12 L1
2 56 788 20 L1
2 56 796 28 L1
2 56 822 12 L1
2 56 820 32 L1
2 56 821 24 L1
2 56 828 28 L1
2 56 837 32 L1
2 56 845 32 L1
2 60 283 60 L3+
2 60 325 60 L1
2 60 287 60 L2
2 60 242 60 L3+
2 60 281 60 L3+
2 60 310 60 L3+
2 60 383 60 L3+
2 60 406 60 L2
2 60 345 60 L1
2 60 371 60 L2
2 60 378 0 L3+
2 60 212 60 L3+
2 60 315 60 L3+
2 60 331 60 L3+
2 60 420 60 L1
2 60 397 60 L1
2 60 345 60 L1
2 60 390 60 L3+
2 60 381 60 L3+
2 60 352 60 L3+
2 60 450 60 L3+
2 60 460 60 L2
2 60 443 60 L2
2 60 502 60 L1
2 60 392 60 L3+
2 60 386 60 L3+
2 60 483 60 L3+
2 60 524 60 L1
2 60 365 60 L3+
2 60 478 60 L3+
2 60 477 60 L2
2 60 484 60 L3+
2 60 409 60 L3+
2 60 391 0 L3+
2 60 426 60 L3+
2 60 472 60 L2
2 60 508 60 L2
2 60 495 60 L2
2 60 522 60 L2
2 60 514 60 L3+
2 60 544 0 L3+
2 60 520 60 L2
2 60 534 60 L3+
2 60 543 60 L3+
2 60 554 60 L3+
2 60 611 12 L1
2 60 608 60 L2
2 60 649 16 L1
2 60 628 16 L1
2 60 651 16 L1
2 60 614 60 L1
2 60 484 60 L3+
2 60 638 16 L1
2 60 576 60 L3+
2 60 684 12 L1
2 60 633 60 L3+
2 60 650 60 L2
2 60 640 60 L2
2 60 711 16 L1
2 60 731 20 L1
2 60 693 60 L2
2 60 730 12 L1
2 60 713 60 L2
2 60 753 16 L1
2 60 722 60 L2
2 60 759 16 L1
2 60 751 12 L1
2 60 755 16 L1
2 60 775 40 L1
2 60 781 28 L1
2 60 776 16 L1
2 60 772 16 L1
2 60 765 8 L1
2 60 791 24 L1
2 60 790 20 L1
2 60 783 60 L1
2 60 794 28 L1
2 60 806 24 L1
2 60 793 20 L1
2 60 824 36 L1
2 60 813 20 L1
2 64 7 64 L1
2 64 18 64 L3+
2 64 29 64 L3+
2 64 37 64 L3+
2 64 46 64 L3+
2 64 156 64 L3+
2 64 166 64 L3+
2 64 157 64 L3+
2 64 189 64 L3+
2 64 253 64 L3+
2 64 89 64 L3+
2 64 144 64 L3+
2 64 138 64 L3+
2 64 241 64 L3+
2 64 199 64 L3+
2 64 159 64 L3+
2 64 276 4 L3+
2 64 212 64 L2
2 64 273 64 L2
2 64 183 64 L3+
2 64 186 64 L3+
2 64 150 64 L3+
2 64 208 4 L3+
2 64 297 64 L2
2 64 288 4 L2
2 64 305 64 L2
2 64 324 64 L2
2 64 312 64 L3+
2 64 221 64 L3+
2 64 78 64 L3+
2 64 369 64 L1
2 64 298 64 L3+
2 64 300 64 L3+
2 64 313 4 L3+
2 64 376 64 L3+
2 64 293 64 L3+
2 64 390 16 L1
2 64 339 64 L2
2 64 366 64 L3+
2 64 362 64 L3+
2 64 430 64 L3+
2 64 428 64 L2
2 64 332 64 L3+
2 64 414 64 L1
2 64 424 64 L1
2 64 447 20 L1
2 64 444 64 L2
2 64 493 64 L2
2 64 466 64 L2
2 64 457 64 L2
2 64 479 64 L1
2 64 406 64 L2
2 64 509 64 L2
2 64 505 64 L3+
2 64 483 4 L3+
2 64 510 64 L2
2 64 515 64 L2
2 64 468 64 L3+
2 64 533 16 L1
2 64 453 64 L3+
2 64 530 64 L2
2 64 473 64 L3+
2 64 512 64 L2
2 64 563 16 L1
2 64 538 64 L2
2 64 564 64 L2
2 64 548 64 L2
2 64 544 4 L2
2 64 550 16 L1
2 64 581 16 L1
2 64 628 16 L1
2 64 601 28 L1
2 64 607 16 L1
2 64 621 16 L1
2 64 606 64 L2
2 64 624 64 L2
2 64 605 64 L2
2 64 644 16 L1
2 64 630 64 L2
2 64 616 12 L1
2 64 649 16 L1
2 64 640 16 L1
2 64 641 16 L1
2 64 685 28 L1
2 64 700 28 L1
2 64 683 40 L1
2 64 697 24 L1
2 64 709 24 L1
2 64 716 24 L1
2 68 16 68 L3+
2 68 56 68 L3+
2 68 114 4 L3+
2 68 130 4 L2
2 68 209 68 L3+
2 68 154 68 L3+
2 68 155 8 L3+
2 68 113 68 L3+
2 68 83 4 L3+
2 68 260 68 L3+
2 68 219 68 L3+
2 68 186 68 L2
2 68 108 8 L3+
2 68 272 68 L3+
2 68 291 68 L3+
2 68 197 4 L3+
2 68 258 8 L3+
2 68 279 8 L3+
2 68 176 68 L3+
2 68 268 68 L3+
2 68 297 68 L3+
2 68 292 8 L3+
2 68 305 8 L3+
2 68 296 8 L3+
2 68 204 4 L3+
2 68 235 68 L3+
2 68 288 8 L3+
2 68 276 8 L3+
2 68 283 68 L2
2 68 255 8 L3+
2 68 338 8 L2
2 68 220 8 L3+
2 68 317 8 L3+
2 68 329 8 L3+
2 68 250 68 L3+
2 68 266 8 L3+
2 68 318 4 L3+
2 68 291 68 L3+
2 68 363 68 L2
2 68 371 68 L2
2 68 388 8 L3+
2 68 309 24 L1
2 68 362 8 L3+
2 68 355 68 L3+
2 68 316 24 L1
2 68 340 8 L3+
2 68 354 68 L3+
2 68 349 8 L2
2 68 424 68 L3+
2 68 401 8 L2
2 68 466 68 L2
2 68 373 20 L1
2 68 399 8 L3+
2 68 218 68 L3+
2 68 398 68 L1
2 68 447 8 L3+
2 68 404 68 L2
2 68 445 8 L1
2 68 477 8 L2
2 68 443 16 L1
2 68 483 4 L3+
2 68 503 28 L1
2 68 432 8 L3+
2 68 442 8 L2
2 68 450 8 L2
2 68 456 8 L1
2 68 479 68 L3+
2 68 541 8 L2
2 68 506 16 L1
2 68 381 4 L3+
2 68 486 68 L2
2 68 517 36 L1
2 68 546 68 L2
2 68 510 68 L2
2 68 518 68 L1
2 68 584 68 L1
2 68 519 8 L3+
2 68 470 8 L2
2 68 544 24 L1
2 68 567 8 L3+
2 68 587 16 L1
2 68 532 12 L1
2 68 558 68 L2
2 68 554 68 L2
2 68 527 68 L2
2 68 563 12 L1
2 68 592 8 L2
2 68 430 68 L2
2 68 604 12 L1
2 68 580 68 L2
2 68 599 68 L2
2 68 596 20 L1
2 68 593 68 L2
2 68 595 68 L2
2 68 618 20 L1
2 68 585 8 L2
2 68 654 28 L1
2 68 642 20 L1
2 68 666 24 L1
2 68 641 20 L1
2 68 657 40 L1
2 68 661 20 L1
2 68 658 12 L1
2 68 690 12 L1
2 68 684 68 L1
2 68 692 16 L1
2 68 711 16 L1
2 68 703 32 L1
2 68 719 68 L1
2 72 107 8 L3+
2 72 43 8 L3+
2 72 170 12 L3+
2 72 34 72 L3+
2 72 105 8 L3+
2 72 158 12 L3+
2 72 183 72 L2
2 72 164 8 L3+
2 72 66 72 L2
2 72 180 8 L3+
2 72 232 24 L1
2 72 117 8 L3+
2 72 175 72 L3+
2 72 212 72 L2
2 72 186 8 L3+
2 72 221 4 L2
2 72 219 8 L2
2 72 224 72 L2
2 72 199 4 L3+
2 72 325 8 L3+
2 72 349 12 L2
2 72 331 12 L2
2 72 327 8 L2
2 72 307 12 L2
2 72 356 12 L3+
2 72 312 8 L3+
2 72 389 12 L2
2 72 414 72 L2
2 72 336 12 L3+
2 72 470 8 L1
2 72 381 12 L2
2 72 435 24 L1
2 72 422 12 L3+
2 72 444 4 L3+
2 72 348 12 L3+
2 72 419 12 L2
2 72 421 4 L3+
2 72 473 12 L3+
2 72 379 8 L3+
2 72 463 12 L3+
2 72 535 72 L2
2 72 481 8 L3+
2 72 482 72 L2
2 72 427 12 L3+
2 72 520 12 L2
2 72 499 72 L3+
2 72 423 12 L2
2 72 430 8 L3+
2 72 490 12 L2
2 72 374 4 L2
2 72 502 12 L1
2 72 426 8 L3+
2 72 495 12 L2
2 72 593 20 L1
2 72 624 24 L1
2 72 530 12 L3+
2 72 443 8 L3+
2 72 557 12 L2
2 72 550 12 L2
2 72 562 12 L1
2 72 539 8 L3+
2 72 576 20 L1
2 72 590 8 L2
2 72 592 12 L2
2 72 605 72 L2
2 72 607 8 L1
2 72 604 72 L2
2 72 612 12 L2
2 72 643 72 L2
2 72 680 12 L1
2 72 668 72 L2
2 72 672 72 L2
2 72 677 72 L2
2 72 671 4 L2
2 72 676 8 L2
2 72 684 72 L2
2 72 695 72 L2
2 72 698 12 L2
2 72 700 24 L1
2 72 711 12 L1
2 72 738 24 L1
2 72 728 16 L1
2 72 731 20 L1
2 72 734 36 L1
2 72 757 8 L1
2 72 766 12 L1
2 72 755 20 L1
2 72 776 12 L1
2 72 783 44 L1
2 72 764 20 L1
2 72 779 20 L1
4 0 4 NA L1
4 0 69 NA L2
4 0 151 NA L3+
4 0 104 NA L2
4 0 242 NA L1
4 0 226 NA L3+
4 0 100 NA L2
4 0 80 NA L2
4 0 244 NA L3+
4 0 283 NA L1
4 0 304 NA L2
4 0 294 NA L2
4 0 313 NA L2
4 0 292 NA L3+
4 0 344 NA L2
4 0 369 NA L2
4 0 306 NA L2
4 0 392 NA L1
4 0 384 NA L2
4 0 409 NA L1
4 0 424 NA L1
4 0 457 NA L1
4 0 449 NA L1
4 0 467 NA L1
4 0 483 NA L1
4 0 486 NA L1
4 4 103 4 L2
4 4 49 4 L3+
4 4 173 4 L3+
4 4 95 4 L3+
4 4 91 4 L3+
4 4 242 4 L1
4 4 167 4 L3+
4 4 95 4 L3+
4 4 85 0 L2
4 4 288 4 L1
4 4 244 4 L3+
4 4 174 4 L3+
4 4 222 4 L3+
4 4 336 4 L2
4 4 388 4 L2
4 4 380 0 L2
4 4 202 NA L2
4 4 414 4 L2
4 4 429 4 L1
4 4 431 4 L1
4 4 440 4 L1
4 4 439 4 L1
4 4 471 4 L1
4 4 466 4 L1
4 4 488 4 L1
4 8 104 8 L2
4 8 215 8 L1
4 8 113 0 L3+
4 8 79 8 L3+
4 8 120 8 L3+
4 8 248 8 L3+
4 8 319 0 L3+
4 8 343 8 L2
4 8 397 8 L1
4 8 289 8 L2
4 8 413 8 L2
4 8 449 8 L2
4 8 425 8 L3+
4 8 456 8 L2
4 8 507 8 L2
4 8 517 0 L2
4 8 510 8 L1
4 12 98 0 L2
4 12 110 NA L2
4 12 129 12 L2
4 12 86 12 L3+
4 12 132 NA L2
4 12 252 4 L3+
4 12 85 4 L3+
4 12 324 0 L3+
4 12 292 NA L2
4 12 412 12 L2
4 12 408 12 L1
4 12 460 12 L1
