plant	t	id	layer	m.vol	n.vol	m.x	m.y	m.z	expr	d2t	circ	age
13	4	933	L1	150.969882091	0.09660197	62.1644777908	79.6467221	26.6753264733	15.605686	3.61545422071603	3	4
13	4	936	L2	150.172856757	0.4067546	61.8190358253	61.2305531294	26.955854083	74.128006	1.03104179391692	1	4
13	4	937	L1	91.5440526941	0.029349715	67.5940728853	79.8429502181	25.7483996432	7.4325204	3.81707886092841	2	4
13	4	946	L1	177.897952318	0.22885574	43.9056499874	62.2461418344	27.979233426	26.781864	4.05651604633596	3	4
13	4	947	L1	113.576110152	0.1069554	47.7046526995	72.1922032334	27.8897243108	24.7574	3.79162047862555	3	4
13	4	948	L1	46.8442151898	0.029709833	73.0163551672	73.1331858913	27.3010767746	9.718181	3.26776926903425	2	4
13	4	949	L1	190.166449429	0.038172632	68.5842973657	73.7121617726	28.0033352048	5.4717	2.43003809480285	1	4
13	4	950	L1	127.002191678	0.09381105	64.0084305188	76.495478921	27.7746003525	16.696644	2.80151810755787	2	4
13	4	951	L1	125.873072454	0.032770846	49.2923127321	48.2792140773	28.2426267781	8.6730585	4.62452133890168	4	4
13	4	953	L1	152.279280855	0.1958148	45.993902924	66.5660867148	28.3258607881	35.877365	3.70670458908457	3	4
13	4	954	L1	174.007709614	0.21652167	57.2818413469	74.4633491852	28.7797555188	30.609426	2.53358871706363	2	4
13	4	955	L1	191.105800716	0.21877241	74.2812336263	60.4557022653	28.7462541879	24.330587	2.94010537572323	2	4
13	4	956	L1	113.187085882	0.1145179	51.4772227691	74.5606249652	28.2685782458	23.707367	3.29022023569974	3	4
13	4	960	L1	138.777292154	0.06995315	46.4286003255	56.4379514108	29.146179901	9.517363	3.83418232910741	3	4
13	4	962	L1	194.113622514	0.20670842	71.4760630448	68.0424263721	29.0975111697	18.827322	2.25258992149627	1	4
13	4	964	L1	116.137977299	0.07202384	66.5628872284	49.0020836384	29.5916688915	9.887487	3.53456963647318	3	4
13	4	965	L1	162.175678757	0.35372707	51.5613085675	69.4053608382	29.5935690911	75.83301	2.64577725698785	2	4
13	4	966	L1	149.08169112	0.24055962	69.6961972561	62.0130501796	30.1866790581	51.71923	1.8661552856329	1	4
13	4	967	L1	192.38673429	0.35903883	61.3280680402	71.7222636573	29.7014341273	61.35001	1.66164676966379	1	4
13	4	968	L1	134.431606402	0.1350447	67.8452963654	53.1785969091	29.961133141	26.517767	2.75891943742185	2	0
13	4	969	L1	180.393400686	0.07958634	49.5801917057	61.7219557485	29.9011652168	6.24658	3.05264662912938	2	4
13	4	971	L1	212.283902459	0.20004621	60.6474771645	49.519970313	30.1584414648	13.168628	3.30193943102385	2	4
13	4	972	L1	154.101053048	0.2592858	55.7123556127	53.3558523405	30.7190045254	61.249447	2.73224537830889	3	4
13	4	973	L1	72.6431661926	0.10155361	69.6327497156	56.3968889148	30.2032361278	31.03433	2.29012538018954	2	0
13	4	974	L1	149.527645772	0.4299823	65.1788239007	67.8473570639	30.536406015	143.7142	0.995473926632749	0	4
13	4	975	L1	67.4719899158	0.050326657	50.2147371345	56.3226933285	30.7459475007	13.171732	3.19200773437434	3	4
13	4	976	L1	136.604449278	0.3417531	54.3423890572	59.0516582761	31.076985172	107.30384	2.02792419248088	2	4
13	4	977	L1	145.732287037	0.31951573	54.443778949	66.3941886071	30.7744295159	98.4749	1.66811473887144	1	4
13	4	978	L1	99.1632353551	0.19086316	59.3638373992	55.1936740099	31.4913353303	57.01548	2.07871247705223	2	4
13	4	979	L1	152.981422221	0.3088022	64.9690455662	57.0879065396	31.3435031358	67.50824	1.74274045811969	1	4
13	4	980	L1	149.679460121	0.4919228	59.6369932849	65.6309015737	31.3723480008	151.22676	0.626195517469683	0	4
13	4	981	L1	182.480847991	0.52307314	59.3695307111	60.3907092756	31.5242498005	143.38887	1.07063093686579	1	4
13	4	982	L1	115.758441425	0.30502096	64.6798416142	63.1964315193	31.1274410357	131.36575	0.402213170468877	0	4
13	40	493	L3+	281.268562623	0.07727248	71.6433211	54.62952095	15.2591672832	9.079331	3.71481657982853	3	4
13	40	559	L3+	51.9693070198	0.09837139	69.8466540801	51.6610139731	16.2373570731	15.334448	3.59522506929217	3	4
13	40	587	L3+	171.974441702	1.089569	66.1835363689	52.4151887586	18.6445099195	90.460375	3.04453486647247	3	4
13	40	597	L3+	328.746460503	0.5997859	55.1625029799	53.2018951911	19.9278502778	43.148167	3.62113567816448	2	20
13	40	605	L3+	228.520618078	0.6346803	60.1766610433	53.248960843	19.5899215588	76.33978	3.00337747944878	3	12
13	40	694	L3+	202.331809607	0.33181182	73.3911592878	52.7847503353	21.8725332945	39.692253	2.9006688438519	2	24
13	40	705	L3+	136.565425463	0.1897098	68.5647620008	48.6629051119	22.6667470936	18.017405	2.67844174655801	2	16
13	40	716	L3+	173.256344945	0.044722464	66.8459220619	61.1691652736	22.5914246404	11.826616	2.5817588490424	2	24
13	40	720	L3+	201.13536658	0.6107862	64.1674706873	49.4814873013	23.4956322091	62.273754	2.36536440001868	2	40
13	40	734	L3+	200.992932887	0.5266611	63.123994776	58.6159733439	23.7518108312	51.43683	2.23346027536374	2	32
13	40	756	L3+	200.271268839	0.5485715	68.5962756758	55.6105924911	24.2102764306	69.01437	2.02673059501743	2	24
13	40	764	L2	177.434399958	0.31224576	52.3859979149	50.0985342893	25.3416253292	23.107117	3.24568237091988	2	40
13	40	768	L3+	225.035740373	0.31864756	58.4219857141	48.2172142575	25.1952613236	22.909334	2.87164494157458	2	40
13	40	772	L3+	169.030812034	0.49798822	58.0704560166	55.2474953695	25.6195152047	59.220997	2.47845612595787	2	4
13	40	774	L2	155.338186285	0.22983378	75.3065298616	46.5018918184	25.1853234941	32.403286	3.37021477009215	3	12
13	40	782	L3+	162.687764877	0.62034386	62.3284831036	52.9839752353	26.1734968967	92.22689	1.86942365725753	2	40
13	40	798	L2	286.956414789	0.06690336	73.7632889907	54.8573792721	27.2446199483	7.1253223	1.96979872941775	2	32
13	40	803	L2	196.957311567	0.3366808	71.6965854146	46.5194703928	26.8885089887	36.24422	2.72235808731822	2	12
13	40	823	L2	146.507297279	0.15589745	64.5049108508	43.9899229603	28.177414367	19.279192	2.92103367742014	2	0
13	40	825	L2	239.554481545	0.45308545	61.2508331419	65.2314797391	28.7304776652	45.344337	2.79271463024325	2	12
13	40	831	L2	128.845519268	0.13822487	61.4783475506	46.3041468674	29.0763729878	18.833504	2.76142308288289	2	0
13	40	837	L2	270.168230098	1.15845612	67.4835838668	51.0131470538	29.1263828754	34.5236985	1.18849856826692	1	40
13	40	838	L2	194.469469718	0.0293942	50.4179969632	55.8597645906	29.0855087292	5.76688	3.46899380832048	3	20
13	40	840	L2	215.844019344	0.108830675	52.5629589127	60.9641923426	29.0551818389	12.895533	3.39747079092196	2	20
13	40	843	L2	112.370688703	0.2821302	59.1580133767	61.2844549269	29.5860066269	60.38635	2.53566148666601	2	12
13	40	845	L1	164.093110654	0.22947313	77.7439010257	43.5159531773	29.3181017637	39.51535	3.79579259414524	3	36
13	40	846	L2	177.928170096	0.93313059	62.7172883517	57.4197585244	30.017450886	80.263975	1.3266152659189	1	12
13	40	847	L1	118.71373586	0.19376728	73.3217403679	39.7635391998	29.5851007518	20.878809	4.15377044538413	3	4
13	40	851	L1	151.141140112	0.24768671	77.6834262464	49.0178444523	30.1622577796	53.71734	2.97409180838364	2	12
13	40	852	L2	169.951883252	0.4262159	58.547843872	51.4747850897	30.4457964296	61.960823	2.13082060038724	1	40
13	40	853	L1	141.740516332	0.2265878	79.2272843168	52.9682947276	30.2926231911	56.889076	2.73944181188667	2	12
13	40	854	L2	127.183792842	0.34326294	55.9792789287	54.8055592118	30.3165133088	61.12613	2.51339451045675	2	4
13	40	862	L1	172.401742783	0.27455625	71.2907876282	69.358761768	31.0206963987	33.13159	3.55396411685038	3	4
13	40	867	L1	136.63189452	0.11108483	78.8239697016	58.8229862903	30.8661302327	17.307486	3.06928706170976	3	32
13	40	872	L1	163.931685801	0.2049479	60.8653132079	38.637125926	31.7598706712	32.97179	3.86614385799459	3	8
13	40	873	L1	150.495440701	0.3083686	70.8705524848	42.9220007942	31.8194405577	82.46391	2.8843275445142	2	20
13	40	874	L1	248.166972221	0.034533676	42.6854786736	54.2205946996	32.0388074093	6.890337	5.29985775811703	4	20
13	40	877	L1	117.042513855	0.3153114	73.5745971126	46.6379613444	32.1189455326	93.29343	2.48462398954218	2	20
13	40	880	L1	132.007547267	0.10459286	45.3589115134	59.033673553	32.2998842008	18.94557	4.85958045881536	3	12
13	40	884	L1	232.328345488	0.34127927	69.7666950106	64.9227614153	32.5347163061	44.925167	2.23601896349934	2	28
13	40	886	L1	213.622053723	0.37058333	64.9056838781	42.7597652647	33.1444229573	52.814377	2.71314941985982	2	40
13	40	887	L1	143.050906313	0.19286563	58.6830274982	42.4346095833	33.1295107022	40.341793	3.35982929363093	3	8
13	40	888	L1	237.000170639	0.652984	72.0503826206	52.4914239478	33.0983011988	110.97303	1.37190802465315	1	40
13	40	889	L1	107.30004921	0.8302509	70.700961	58.3311749643	33.5726112559	134.95401	1.55436937751209	1	8
13	40	890	L1	122.758852759	0.09954355	46.6317861152	52.7659852577	33.2055122975	19.176538	4.50478745509038	3	20
13	40	891	L1	150.371998167	0.050943933	52.6318614038	44.8235845362	33.8695722756	7.8389287	3.60834117946714	3	40
